answer,question,is_labeled,question_similaries
"Trầm cảm là biểu hiện hay gặp ở người bệnh u não, chấn thương sọ não, tai biến mạch não. Người bệnh thường giảm các hoạt động hàng ngày, mất khả năng tập trung, thờ ơ, lãnh đạm… Khi có những biểu hiện này, bác sĩ sẽ cho người bệnh sử dụng thuốc trầm cảm. Người bệnh phải tới gặp bác sĩ để tư vấn và điều trị.",Trầm cảm có phải biểu hiện của người bệnh u não?,0,
"Xuất phát từ mục đích nhằm lấy được sỏi trong đường mật một cách tối đa, đảm bảo lưu thông dịch mật xuống đường tiêu hóa và tránh ứ đọng dịch mật, cho đến nay đã có nhiều phương pháp khác nhau được áp dụng cho điều trị sỏi trong gan. Có 4 nhóm kỹ thuật chính như sau:– Lấy sỏi bằng phương pháp mổ mở kinh điển.– Lấy sỏi bằng phương pháp mổ nội soi.– Lấy sỏi bằng phương pháp can thiệp qua da.– Lấy sỏi bằng phương pháp nội soi ống tiêu hóa.","Thưa bác sĩ, hiện nay có các phương pháp điều trị phẫu thuật sỏi trong gan như thế nào?",0,
"Để phòng ngừa bệnh ung thư đại trực tràng, bạn nên hạn chế các loại thức ăn chiên, nướng, thịt xông khói, dăm bông, xúc xích vì chất đạm sẽ làm tăng các yếu tố sinh ung thư, còn mỡ sẽ bị chuyển hóa bởi vi khuẩn trong lòng ruột, làm tăng sản các tế bào biểu mô bất thường và phát triển thành ung thư.– Giảm hoặc bỏ thuốc lá, bia rượu.– Luyện tập thể dục, thể thao thường xuyên giữ gìn sức khỏe.","Làm thế nào để phòng ngừa bệnh ung thư đại trực tràng, thưa bác sĩ?",0,
"Chào bạn. Một số triệu chứng của bệnh lý sa tạng chậu là: – Cảm thấy có một khối phồng thò ra âm đạo.– Đau lưng dưới hoặc tức nặng vùng chậu.– Ra huyết âm đạo bất thường, đặc biệt là ra huyết sau mãn kinh.– Són tiểu, tiểu khó, tiểu lắt nhắt, hay bị nhiễm trùng tiết niệu tái phát.– Quan hệ tình dục đau đớn hoặc khó khăn.– Đại tiện khó, đại tiện tắc nghẽn, phải thụt tháo.","Tôi nghi ngờ mình đang mắc sa tạng chậu. Những triệu chứng thường gặp của căn bệnh này là gì, thưa bác sĩ?",0,
"Chào bác. Sỏi mật nếu không được điều trị kịp thời có thể dẫn tới các biến chứng cấp tính hoặc mạn tính. Biến chứng cấp tính: Thấm mật phúc mạc và viêm phúc mạc mật, viêm tụy cấp do sỏi, chảy máu đường mật, viêm mủ đường mật và áp xe gan mật và sốc nhiễm khuẩn đường mật. Một số biến chứng mạn tính phải kể đến là: Xơ gan mật, Ung thư đường mật do sỏi.",Bác sĩ ơi cho tôi hỏi bệnh sỏi đường mật có nguy hiểm không ?,0,
"Chào bác,Phẫu thuật cắt khối u gan là lựa chọn đầu tiên khi còn chỉ định. Nút mạch chọn lọc có hóa chất, tiêm cồn, đốt điện khối u bằng sóng cao tần, tắc mạch xạ trị, ghép gan… là những lựa chọn tùy thuộc vào giai đoạn của bệnh. Ngày 25/7/2020, Bệnh viện Hữu nghị Việt Đức sẽ tổ chức chương trình khám, tư vấn miễn phí bệnh lý u gan. Để đăng ký khám với các chuyên gia hàng đầu về gan mật, mời bác liên hệ tổng đài CSKH 19001902.","Có nhiều phương pháp điều trị u gan không, thưa bác sỹ? Tôi thấy bệnh viện có chương trình khám miễn phí, tôi muốn đến bệnh viện khám để tầm soát bệnh?",0,
"Nếu muốn thực hiện phẫu thuật tại bệnh viện, trước tiênngười bệnh cần phải tới bệnh viện khám trước để bác sĩ xem xét, đánh giá thực trạng bệnh cũng như sức khỏe của người bệnh xem có thay được khớp háng nhân tạo hay không.Trong trường hợp người bệnh muốn được hưởng bảo hiểm y tế đúng tuyến, khi đi khám cần có giấy chuyển viện từ cơ sở y tế tuyến dưới kèm theo chứng minh thư, thẻ bảo hiểm y tế. Khi đi khám nên mang theo đầy đủ các giấy tờ, kết quả xét nghiệm liên quan đến việc thăm khám trước đây (nếu có).","Tôi muốn hỏi, tôi cần chuẩn bị gì khi đi thay khớp háng ở Bệnh viện Hữu nghị Việt Đức?",0,
"Thay khớp háng nhân tạo là một trong những sự lựa chọn sau cùng được chỉ định trong điều trị bệnh thoái hóa khớp háng hay các bệnh lý xảy ra tại khớp háng. Đây là một ca phẫu thuật có độ phức tạp cao và có thể xảy ra nhiều biến chứng nên chỉ những người bệnh bị hủy hoại sụn khớp nghiêm trọng, bị đau kéo dài hoặc có nguy cơ bị tàn phế do không đáp ứng được với điều trị nội khoa mới được chỉ định.Tùy theo tình trạng bệnh mà người bệnh có thể chỉ phải thay một phần khớp háng hoặc thay toàn bộ khớp háng. Trường hợp thay bán phần thì chỉ phải thay một phần ở chỏm xương đùi. Trong khi đó nếu thay toàn bộ khớp háng bác sĩ sẽ tiến hành thay thế cả phần ổ cối xương chậu và chỏm xương đùi.Thông thường, nếu ca phẫu thuật thành công, người bệnhđược chăm sóc bằng một chế độ dinh dưỡng phù hợp và kiên trì tập luyện đúng cách thì vẫn có khả năng đi lại bình thường. Tuy nhiên một điều chắc chắn là khớp háng nhân tạo sẽ không linh hoạt được như khớp tự nhiên và người bệnh có thể bị giới hạn trong một số hoạt động như chạy bộ, đá chân lên cao… ","Chào bác sỹ, tôi muốn hỏi thay khớp háng có đi lại bình thường được không?",0,
"Bệnh lý Phồng động mạch chủ bụng ban đầu không có triệu chứng gì, người bệnh có thể tự sờ thấy khối đập ở trong bụng. Ở giai đoạn sau, có thể đau bụng âm ỉ, dễ nhầm với các biểu hiện khác của các bệnh tiêu hóa.Khi có nghi ngờ bệnh, người bệnh nên đến khám tại các cơ sở y tế uy tín để kịp thời được khám và điều trị bệnh.","Triệu chứng của bệnh lý Phồng động mạch chủ bụng là gì, thưa bác sĩ?",0,
"Chúng tôi thường tiếp nhận các bệnh nhân viêm gan đã có biến chứng. Đặc biệt, do chúng tôi làm việc trong lĩnh vực ngoại khoa thì hậu quả các bệnh nhân bị virus gan B và C khi đến khám ở viện chúng tôi ở trong tình trạng xuất huyết tiêu hóa do tăng áp lực tĩnh mạch cửa, dẫn tới xơ gan; hoặc trong tình trạng đã xuất hiện các khối u trong gan, phải can thiệp bằng phẫu thuật, x-quang, đốt bằng sóng cao tần…; thậm chí còn có trường hợp vỡ các khối u, gây chảy máu ồ ạt trong ổ bụng và phải cấp cứu. Về cơ bản, viêm gan do nhiều nguyên nhân như nhiễm virus, do uống rượu v.v… có thể gây ra hậu quả tức thời là viêm gan cấp, bệnh nhân đến viện có thể được điều trị ở rất nhiều khoa như viêm nhiễm, rối loạn tiêu hóa, khoa hồi sức, ghép gan cấp cứu….","Thưa bác sĩ, biến chứng của bệnh viêm gan có thể dẫn tới cấp cứu không? Có mấy loại viêm gan, loại nào nguy hiểm nhất, dễ dẫn đến những biến chứng?",0,
"Sau khi phẫu thuật cắt u não, bác sỹ sẽ cho chụp cộng hưởng từ hoặc cắt lớp vi tính kiểm tra. Dựa vào mức độ cắt u, bản chất khối u, kết quả chụp cộng hưởng từ hoặc cắt lớp ngay sau mổ, bác sỹ sẽ đưa ra kế hoạch khám lại hoặc chụp lại cho người bệnh. Thời gian khám định kỳ tùy thuộc từng người bệnh. Khoảng cách giữa các lần khám lại có thể 3 hoặc 6 tháng. Một số trường hợp khám lại mỗi năm 1 lần. Đối với khối u lành tính như: u màng não, u biểu bì… thường chụp kiểm tra mỗi năm một lần. Nhưng nếu người bệnh có dấu hiệu mới như: đau đầu, buồn nôn hoặc dấu hiệu khác, nên tới gặp bác sỹ để được khám hoặc tư vấn. Đối với khối u ác tính như: u di căn não, u tế bào thần kinh đệm ác tính, hay những khối u ác tính đang điều trị tia xạ, bác sỹ thường xuyên khuyến cáo chụp kiểm tra mỗi 1-2 tháng.","Sau khi điều trị u não (mổ, hóa trị và xạ trị), người bệnh được theo dõi như thế nào? Bao lâu phải chụp cộng hưởng từ hoặc chụp cắt lớp vi tính kiểm tra?",0,
"Khoảng 50% người bệnh u não bị đau đầu. Đau đầu có thể do khối u chèn ép hoặc do rối loạn nội tiết. U não ác tính, u não gây não úng thủy dễ gây đau đầu hơn so với các u não khác. Đau đầu do u não thường tăng dần, tăng khi về đêm (nửa đêm về sáng), tăng khi tập thể dục, đi vệ sinh. Trẻ dưới 10 tuổi bị đau đầu phải nghĩ tới u não. ",Mọi người bệnh u não đều bị đau đầu đúng không bác sỹ?,0,
"Để được hưởng BHYT trong quá trình khám bệnh, bạn phải có giấy chuyển tuyến từ nơi đăng ký BHYT đến Bệnh viện Hữu nghị Việt Đức nhé.","Trước đây em mổ hẹp niệu đạo ở viện mình, nhưng bây giờ dương vật của em bị ảnh hưởng, em muốn khám nam khoa thì có được hưởng bảo hiểm không ạ?",0,
"Chào chị, Bé sẽ khám ở chuyên khoa Phẫu thuật Chi dưới. Chị vui lòng liên hệ Tổng đài CSKH 19001902 để được hỗ trợ và đặt lịch khám.",Bé nhà mình 5 tuổi bị hội chứng bàn chân bẹt thì đi khám ở khoa nào ạ?,0,
Chào bạn. Trường hợp trẻ 7 tuổi đi khám bệnh có giấy chuyển đúng tuyến nhưng không có thẻ học sinh cần có giấy xác nhận của địa phương hoặc trường học (có ảnh đóng dấu giáp lai) để được hưởng chế độ Bảo hiểm y tế.,Trẻ 7 tuổi không mang theo thẻ học sinh có đăng kí khám theo Bảo hiểm y tế được không?,0,
"Chào bác!Ung thư tụy là một trong những bệnh lý ác tính nhất của đường tiêu hóa, đứng hàng thứ 6 trong các ung thư đường tiêu hóa và thứ 5 về tỉ lệ tử vong. Tỷ lệ sống thêm 5 năm chung cho tất cả các giai đoạn không quá 4%.Nguyên nhân gây ung thư tụy chưa được làm rõ. Một số yếu tố nguy cơ của ung thư tụy bao gồm hút thuốc lá, béo phì, di truyền, đái tháo đường, chế độ ăn, lối sống ít hoạt động.Ở giai đoạn sớm, ung thư tụy không có triệu chứng đặc hiệu, các biểu hiện lâm sàng mơ hồ, bệnh thường được phát hiện tình cờ. Đến khi phát hiện muộn, bệnh nhân có biểu hiện đau thường gặp nhất ở vùng thượng vị, hay vùng hạ sườn phải, chiếm tỉ lệ 80-90% trong số các ung thư tuỵ và hay gặp hơn ở các ung thư thân và đuôi tuỵ, đau ở bụng dưới trong thời gian dài trước khi biểu hiện các triệu chứng khác.Ngoài ra, bệnh nhân ung thư tụy còn có một số biểu hiện như:+ Vàng da: là hậu quả của khối u xâm lấn đường mật và kèm theo ngứa, 80-90% bệnh nhân u đầu tuỵ có vàng da, chỉ có 6% số bệnh nhân u ở thân và đuôi tuỵ, vàng da tắc mật tiến triển từ từ, ngày càng tăng dần, vàng đậm.+ Sốt: Nhiệt độ tăng kèm rét run như triệu chứng của áp xe đường mật gặp ở 10% bệnh nhân có ung thư đầu tuỵ, nhưng không thường gặp.+ Các triệu chứng khác: Hay gặp sút cân, thường là 2 tháng trước khi đến gặp thầy thuốc; Đầy hơi, nôn, chướng bụng, thiếu máu, ỉa chảy, táo bón, mệt mỏi.Người dân nên đi kiểm tra định kỳ thường xuyên để kịp thời phát hiện và điều trị bệnh, đặc biệt khi có các triệu chứng bệnh cần đến các cơ sở y tế uy tín để được thăm khám và có phương pháp xử lý đúng đắn. ","Chào Bác sỹ, ông bạn tôi năm nay 60 tuổi bị ung thư tuỵ. Tôi vô cùng hoang mang. Tôi muốn hỏi bác sĩ tư vấn giúp tôi các biểu hiện của bệnh này để tôi phòng tránh. Tôi xin cảm ơn!",0,
"Thoái hóa khớp gối là bệnh lý do hậu quả của tổn thương thoái hóa sụn khớp, do quá trình sinh tổng hợp các chất cơ bản của tế bào sụn có sự bất thường, đặc trưng là quá trình mất sụn khớp và tổ chức xương cạnh khớp tân tạo. Thoái hóa khớp gối gây đau và biến đổi cấu trúc của khớp, ảnh hưởng chức năng vận động, dần dần dẫn đến tàn phế, là gánh nặng cho gia đình và xã hội.Người ta chia thoái hóa khớp gối thành 2 loại: Thoái hóa khớp gối nguyên phát (thoái hóa không có nguyên nhân) hay gặp ở độ tuổi trên 50 và thoái hóa khớp gối thứ phát: gặp sau chấn thương như gãy xương đùi, can lệch xương, tổn thương sụn chêm…; do bệnh lý xương sụn (hoại tử xương, viêm khớp dạng thấp) hoặc do các bệnh lý nội tiết (đái tháo đường, cường giáp, cường cận giáp).",Xin Bác sĩ cho biết nguyên nhân gây thoái hóa khớp gối và hậu quả của nó tới người bệnh?,0,
"Một số loại u não có yếu tố di truyền. Khoảng 5% người bệnh u não có người trong gia đình bị cùng loại u não hoặc u não tương tự. Chính vì vậy, người ta nghi ngờ u não có thể di truyền trong một số trường hợp.","Cách đây 5 năm, chồng tôi bị u não. U não có di truyền không, thưa bác sĩ?",0,
"Chào bạn, để phòng tránh chấn thương thể thao, trước tiên bạn phải khởi động kỹ trước khi tập luyện và thi đấu, khi tập xong thì thả lỏng căng cơ thật kỹ.Bổ sung nước và điện giải để cung cấp nước và năng lượng đầy đủ.Cần tìm hiểu kỹ các môn thể thao mình sẽ tham gia tập luyện và chơi tập trung.Khi đã bị chấn thương cần phải dừng tập không cố chạy và cần được sự tư vấn của bác sĩ chuyên khoa y học thể thao. Bác sĩ sẽ xem xét chấn thương ở các mức độ nào để có những chỉ định phù hợp.",Bác sĩ cho tôi xin lời khuyên để phòng tránh chấn thương thể thao với ạ? Tôi cảm ơn.,0,
"Dấu hiệu đầu tiên của bệnh lý dạ dày là đau. Thường đau ở vùng thượng vị, có thể đau âm ỉ hoặc quặn thành cơn, đau có thể liên quan tới bữa ăn (đói-đau, no-đau), đau có thể liên quan tới một số loại thức ăn hoặc đồ uống và liên quan tới mùa như mùa đông thường đau hơn mùa hè… Các triệu chứng khác cũng thường gặp như cảm giác đầy bụng, khó tiêu, ợ hơi, ợ nóng, ợ chua… đặc biệt là ở một số bệnh lý hay gặp như viêm loét dạ dày tá tràng hoặc trào ngược dạ dày thực quản.Đau dạ dày là biểu hiện của nhiều bệnh lý: Viêm dạ dày cấp, viêm loét dạ dày cấp hoặc mạn tính, ung thư dạ dày, có tổn thương thứ phát ở dạ dày – tá tràng… Nếu có biểu hiện đau vùng thượng vị, ợ hơi, ợ chua, người bệnh nên đi khám để xác định có tổn thương thực thể hay không. Mặc dù có thể đây là một rối loạn về chức năng nhưng cũng có thể là biểu hiện sớm của bệnh viêm loét dạ dày-tá tràng, nhiễm vi khuẩn HP, ung thư sớm hoặc muộn…  Đừng chủ quan với các tín hiệu “kêu cứu” của dạ dày. Hãy đi khám để được chẩn đoán và điều trị kịp thời các bệnh về dạ dày. Việc phát hiện sớm sẽ giúp người bệnh được điều trị kịp thời, tránh những biến chứng nguy hiểm không đáng có.","Gần đây tôi hay bị đầy bụng, khó tiêu… tôi muốn hỏi các bác sĩ dấu hiệu điển hình của bệnh lý dạ dày là gì?",0,
"Mời bạn cầm Giấy giới thiệu trích sao bệnh án của đơn vị yêu cầu tới bộ phận Tiếp dân, phòng Kế hoạch tổng hợp để thực hiện hoặc có thể liên lạc Số điện thoại: 19001902 máy lẻ 592 để được biết thêm thông tin chi tiết. Trân trọng! ",Mẹ tôi đã phẫu thuật được 1 tháng mong muốn xin hồ sơ bệnh án có được không? Tôi phải liên hệ bộ phận nào để được cấp?,0,
"Bệnh viện Hữu nghị Việt Đức có đầy đủ các phương pháp. Nếu đúng là Trĩ độ 3 có thể phẫu thuật Longo, nhưng tốt nhất là bệnh nhân nên đến thăm khám trực tiếp chuyên khoa Hậu môn, trực tràng tại bệnh viện.",Cho tôi hỏi tại Bệnh viện Hữu nghị Việt Đức chữa trĩ độ 3 bằng phương pháp gì ạ?,0,
"Khi biết mình bị u não, mọi người đều có phản ứng sợ hãi, lo lắng. Họ lo lắng về khối u, ung thư, khả năng điều trị, khả năng bị tàn phế hay di chứng nặng nề sau điều trị. Đối với những người là trụ cột gia đình, họ lo lắng nếu không thể làm việc được như cũ, gia đình họ sẽ sống thế nào.Bạn nên biết rằng, không phải tất cả các bệnh u não đều gây cho bệnh nhân tử vong. Nhiều bệnh nhân u não sống thêm hàng chục năm với điều trị xạ trị và hóa trị sau mổ. Hãy chia sẻ với bác sỹ của bạn những sự sợ hãi, lo lắng, họ sẽ giúp bạn yên tâm và hiểu đúng về căn bệnh của bạn.","Khi biết mình bị u não, tôi đã rất sợ hãi. Phản ứng của những người khác khi biết mình bị u não có giống như tôi không? Tôi phải làm sao để giảm đi sự sợ hãi, lo lắng khi biết tin về căn bệnh khối u của mình",0,
"Trả lời: Chào bạn. Mời bạn liên hệ đến phòng khám Trung tâm ghép tạng, Bệnh viện Hữu nghị Việt Đức để được tư vấn hỗ trợ nhé. Số điện thoại: 19001902 máy lẻ 592. Trân trọng!",Em muốn tư vấn giải đáp về ghép tạng ạ,0,
"Trả lời: Chào bạn. Hiện tại bệnh viện chưa có chi phí cụ thể cho từng ca phẫu thuật. Khi vào viện bạn sẽ đóng tạm ứng trước khoảng 10 triệu, trong quá trình điều trị nếu thiếu sẽ đóng tạm ứng tiếp, kết thúc điều trị sẽ thanh quyết toán bạn nhé.",Cho mình hỏi giờ mổ sỏi thận ở bệnh viện giá bao nhiêu vậy ạ?,0,
Trả lời: Bạn đã mắc bệnh loạn năng khớp thái dương hàm. Mời bạn đến trực tiếp bệnh viện để được các bác sĩ chuyên khoa Tạo hình hàm mặt và thẩm mỹ và tư vấn bệnh.,"Tôi có đang gặp vấn đề là há miệng có tiếng lục khục ở mang tai, khi ăn đồ ăn dai thì hay bị mỏi miệng. Cách đây 3 năm, tôi có khám ở Bệnh viện Răng hàm mặt Trung ương được kết luận là lệch khớp cắn. Sau đó, tôi đi khám ở khoa Răng hàm mặt Bệnh viện Việt Nam – Cuba thì bác sĩ báo không phải do lệch khớp cắn và có cho thuốc uống tái tạo sụn và hiện đang dừng không sử dụng nữa. Sau lần khám thứ 2 đó, 3 năm nay tôi không đi khám và có triệu chứng như vậy. Vậy tôi nên khám chuyên khoa nào tại Bệnh viện Hữu nghị Việt Đức?",0,
Trả lời: Chào bạn. Mời bạn liên hệ đến Trung tâm Đào tạo và chỉ đạo tuyến Bệnh viện HN Việt Đức. Địa chỉ tầng 1 nhà B1 số điện thoại: 02439287882 để được tư vấn hỗ trợ liên quan đến khóa học. Xin cảm ơn.,Cho em hỏi khi nào đến lịch khai giảng khóa đào tạo nam khoa cơ bản tiếp theo của bệnh viện ạ?,0,
"Chào bạn, theo như bạn kể thì không đủ dấu hiệu để kết luận viêm đa rễ thần kinh. Bạn cần đưa Bố đi chụp Cộng hưởng từ (MRI) cột sống cổ sau đó khám BS chuyên khoa nội thần kinh nhé.","Cháu muốn hỏi về bệnh của bố cháu, bố cháu năm nay 69 tuổi. Cách đây 5 năm bố cháu có bị một căn bệnh sau khi được các Bác sĩ chuẩn đoán là bị Viêm đa dễ dây thần kinh, sau đó bố cháu có về đắp lá theo phương pháp Y học cổ truyền và đã đỡ. Nhưng cách đây 1 tháng, bố cháu lại bị mắc lại căn bệnh này với những triệu chứng như: Chân tay tê, mất cảm giác cầm nắm, đi lại khó khăn, ăn uống không linh hoạt, miệng méo. Vậy cháu muốn hỏi Bác Sĩ bố cháu có phải mắc phải bệnh Viêm đa dễ dây thần kinh như chuẩn đoán hay không? và cách chữa trị cũng như phương pháp phải chữa trị sẽ như thế nào ạ? Mong Bác Sĩ sớm giải đáp câu hỏi của cháu ạ.",0,
"Bạn bị đau lưng mà chính giữa lưng là do bệnh cột sống, còn nếu đau vùng mạng sườn thường do bệnh của Thận. Đau đầu có rất nhiều nguyên nhân cần đi khám BS chuyên khoa thần kinh, cột sống nhé.","Khi em tập thễ dục như kéo xà, hít đất là em đau đầu cảm giác nhói nhói rất khó chịu. Vấn đề thứ 2 là em bị đau lưng không biết là do thận hay cột sống. Em có mua thuốc uống nhưng giờ vẫn còn đau và không biết sao bữa nay lại đau nữa phần người từ trước bụng ra sau mông ở bên trái. Mong bác sĩ có thễ giải đáp giúp em?",0,
"Chào bạn,Địa chỉ Trung tâm Nam học – Bệnh viện Hữu nghị Việt Đức, tầng 4, nhà B1. Để đăng ký khám bệnh, mời bạn đến tòa nhà C4 của Bệnh viện Hữu nghị Việt Đức. Bạn đi cổng 16,18 Phủ Doãn – Hoàn Kiếm – Hà Nội.Để không mất thời gian chờ đợi, bạn có thể liên hệ Tổng đài 19001902 để đặt lịch khám và tư vấn trước.","Em muốn hỏi địa chỉ khoa Nam khoa của bệnh viện? Em muốn hỏi thêm về thời gian đăng ký khám và bên mình có khám dịch vụ không, em sợ đông bệnh nhân em còn chuẩn bị trước.",0,
"Chào Bạn,Hiện tại Bệnh viện Hữu nghị Việt Đức đang hỗ trợ đặt lịch khám bệnh qua hai hình thức là tổng đài CSKH 19001902 và ứng dụng Bookingcare. ",Bố mình bị dính gân ở cổ bàn tay mình muốn đăng ký khám chữa bệnh trực tuyến thì mình đăng ký thế nào ạ?,0,
"Chào em,Vô sinh nam chiếm khoảng 40% trường hợp vô sinh hiếm muộn, trong đó bất thường về tinh trùng là nguyên nhân phổ biến nhất. Cụ thể các trường hợp bất thường về tinh dịch đồ có thể gặp như vô tinh, thiểu tinh, tinh trùng di dạng…, trong đó không có tinh trùng là một vấn đề hay gặp nhất.Trong cơ quan sinh dục nam giới, tinh hoàn là nơi sản xuất tinh trùng. Sau khi được phân chia và biệt hóa từ tinh nguyên bào, tinh trùng sẽ di chuyển qua hệ thống ống mào tinh và ống dẫn tinh rồi lưu trữ trong túi tinh trước khi được phóng ra bên ngoài khi quan hệ tình dục. Thuật ngữ không có tinh trùng được coi như là không có tinh trùng trong tinh dịch. Chúng ta cần phân biệt với những trường hợp như xuất tinh ngược và không xuất tinh.Không có tinh trùng trong tinh dịch (azoospermia) được chia thành 2 nhóm. Thứ nhất là azoo do đường dẫn, chẳng hạn như tắc ống dẫn tinh, tắc ống mào tinh, không có ống dẫn tinh bẩm sinh… Thứ hai là azoo do tinh hoàn, chẳng hạn như suy tinh hoàn, tinh hoàn ẩn, một số rối loạn nhiễm sắc thể…Để xác định nguyên nhân không có tinh trùng, nam giới cần được kiểm tra tinh dịch đồ ít nhất 2 lần và mẫu tinh dịch đồ sau ly tâm rồi soi dưới kính hiển vi. Nếu không phát hiện tinh trùng trong tinh dịch thì có thể kết luận là bệnh nhân không có tinh trùng trong tinh dịch.",Làm thế nào đã phát hiện bị vô sinh nam?,0,
"Với trẻ em ung thư, các cháu thường phải chịu những cơn đau và tâm lý nặng nề hơn người lớn. Trên nền cơ thể trẻ còn chưa phát triển hết, lại bị ung thư nên hệ miễn dịch của trẻ bị ung thư thường rất yếu, nguy cơ  bị suy dinh dưỡng và nhiễm trùng cao. Vì thế nên bệnh nhân nhi luôn cần hỗ trợ đặc biệt như chăm sóc tâm lý chuyên sâu, dinh dưỡng riêng cho bệnh nhi ung thư, điều trị đau… giúp các cháu cũng như gia đình vượt qua bệnh tật.","Các phương pháp điều trị hỗ trợ cho bệnh nhân nhi bị ung thư, cụ thể là gì?",0,
